#       time         integral Re         integral Im         integral Re         integral Im
#       r =            32.000000           32.000000           50.000000           50.000000
 141.7500000   -2.9470984033e-06   -3.0883445617e-07   -1.2471389312e-04    4.5778315887e-07
 142.0000000    9.3672194564e-06   -1.1554811527e-07   -1.0591078106e-04    2.8306724184e-07
 142.2500000    2.0478506482e-05    5.6183104706e-08   -8.1079559438e-05    7.5788965089e-09
 142.5000000    2.9404343000e-05    1.8081758925e-07   -5.3906996105e-05   -3.3157977551e-07
 142.7500000    3.5364295883e-05    2.4780235527e-07   -2.7585027361e-05   -7.0288458317e-07
 143.0000000    3.7775830251e-05    2.5445235053e-07   -4.2080673795e-06   -1.0661353319e-06
 143.2500000    3.6266574727e-05    2.0174891746e-07    1.5454403536e-05   -1.3562469266e-06
 143.5000000    3.0715529239e-05    9.5982567033e-08    3.1784176871e-05   -1.4864678525e-06
 143.7500000    2.1320518447e-05   -4.5835331334e-08    4.5829799278e-05   -1.3769604586e-06
 144.0000000    8.6735344393e-06   -1.9232424812e-07    5.8678268553e-05   -9.9397762287e-07
 144.2500000   -6.1871412253e-06   -3.0119083551e-07    7.0878683312e-05   -3.7535857695e-07
 144.5000000   -2.1785356502e-05   -3.3128807389e-07    8.2093703047e-05    3.7355953539e-07
 144.7500000   -3.6308901220e-05   -2.5937808690e-07    9.1088164841e-05    1.1107306291e-06
 145.0000000   -4.7819374982e-05   -9.3814889401e-08    9.6060423351e-05    1.6973441516e-06
 145.2500000   -5.4553767989e-05    1.2262984059e-07    9.5206638451e-05    2.0285183210e-06
 145.5000000   -5.5264833740e-05    3.2430084788e-07    8.7322957450e-05    2.0473066307e-06
 145.7500000   -4.9518202517e-05    4.4541221485e-07    7.2236020268e-05    1.7468763512e-06
 146.0000000   -3.7856847362e-05    4.4511958463e-07    5.0922190054e-05    1.1696672901e-06
 146.2500000   -2.1766812579e-05    3.2411304043e-07    2.5303634669e-05    4.0660812861e-07
 146.5000000   -3.4294903270e-06    1.2506135782e-07   -2.1646405541e-06   -4.0900212328e-07
 146.7500000    1.4689974019e-05   -8.3877022038e-08   -2.8938460320e-05   -1.1209409831e-06
 147.0000000    3.0314295813e-05   -2.3576386442e-07   -5.2705825884e-05   -1.5844934225e-06
 147.2500000    4.1759066252e-05   -2.9050235082e-07   -7.1527241274e-05   -1.7067775745e-06
 147.5000000    4.8163878832e-05   -2.4854657662e-07   -8.3843996925e-05   -1.4768403412e-06
 147.7500000    4.9498291427e-05   -1.4724161372e-07   -8.8465561731e-05   -9.7144164887e-07
 148.0000000    4.6364340808e-05   -4.2079889163e-08   -8.4634805069e-05   -3.3255638972e-07
 148.2500000    3.9681061692e-05    1.8313062337e-08   -7.2196715076e-05    2.7526370216e-07
 148.5000000    3.0368423842e-05    1.2300851444e-08   -5.1808053586e-05    7.1196000018e-07
 148.7500000    1.9137924367e-05   -4.7930805698e-08   -2.5071647016e-05    8.9772410301e-07
 149.0000000    6.4497851344e-06   -1.2483166380e-07    5.5129369010e-06    8.2769593385e-07
 149.2500000   -7.3698294844e-06   -1.7432330791e-07    3.6827137917e-05    5.6398855724e-07
 149.5000000   -2.1920048724e-05   -1.6587010967e-07    6.5598446987e-05    2.1023119990e-07
 149.7500000   -3.6529017629e-05   -9.4848222005e-08    8.8942173371e-05   -1.2224701768e-07
 150.0000000   -5.0170875707e-05    1.7499847657e-08    1.0484264801e-04   -3.4640937726e-07
 150.2500000   -6.1555330399e-05    1.3525286529e-07    1.1245654623e-04   -4.2087246565e-07
 150.5000000   -6.9383348285e-05    2.2401162437e-07    1.1217300273e-04   -3.5533687107e-07
 150.7500000   -7.2695105690e-05    2.6437040525e-07    1.0542699244e-04   -1.9988990624e-07
 151.0000000   -7.1191879598e-05    2.5697585703e-07    9.4315611097e-05   -2.3315232406e-08
 151.2500000   -6.5409599890e-05    2.1792668755e-07    8.1102116799e-05    1.1095809198e-07
 151.5000000   -5.6662136159e-05    1.6783189512e-07    6.7709140361e-05    1.6268932665e-07
 151.7500000   -4.6744788553e-05    1.2045219002e-07    5.5302711773e-05    1.2158547275e-07
 152.0000000   -3.7468323175e-05    7.6504736508e-08    4.4054848468e-05    3.6144146916e-09
 152.2500000   -3.0153389400e-05    2.5334204552e-08    3.3143950041e-05   -1.5822344554e-07
 152.5000000   -2.5233485160e-05   -4.6755149816e-08    2.1009168250e-05   -3.2294966952e-07
 152.7500000   -2.2085842160e-05   -1.4582935761e-07    5.8209880979e-06   -4.4750728698e-07
 153.0000000   -1.9144285621e-05   -2.6264387916e-07   -1.3924846852e-05   -4.9061720258e-07
 153.2500000   -1.4268736606e-05   -3.7185887922e-07   -3.8824453260e-05   -4.1813183929e-07
 153.5000000   -5.2779876411e-06   -4.3896180403e-07   -6.8141517624e-05   -2.1235401778e-07
 153.7500000    9.4851035110e-06   -4.3234906454e-07   -9.9664790887e-05    1.1616573477e-07
 154.0000000    3.0686343479e-05   -3.3583064201e-07   -1.2991016498e-04    5.1997030196e-07
 154.2500000    5.7727861040e-05   -1.5665450500e-07   -1.5464694320e-04    9.1606874835e-07
 154.5000000    8.8715660737e-05    7.4047932331e-08   -1.6964388788e-04    1.2012838291e-06
 154.7500000    1.2065825138e-04    3.0858373101e-07   -1.7147017969e-04    1.2795391607e-06
 155.0000000    1.4984579210e-04    4.9520239899e-07   -1.5816861511e-04    1.0930684943e-06
 155.2500000    1.7233648805e-04    5.9161815940e-07   -1.2965035165e-04    6.4659019055e-07
 155.5000000    1.8447279692e-04    5.7545426399e-07   -8.7734300030e-05    1.4997410037e-08
 155.7500000    1.8335886315e-04    4.4896341705e-07   -3.5847638204e-05   -6.6970634806e-07
 156.0000000    1.6724561214e-04    2.3745594758e-07    2.1512579272e-05   -1.2498463036e-06
 156.2500000    1.3578613999e-04   -1.7282821682e-08    7.9409966543e-05   -1.5837221806e-06
 156.5000000    9.0139551783e-05   -2.6627075773e-07    1.3304842454e-04   -1.5859078985e-06
 156.7500000    3.2916684140e-05   -4.6291105954e-07    1.7820667563e-04   -1.2542920891e-06
 157.0000000   -3.2023196624e-05   -5.7110278113e-07    2.1150500758e-04   -6.7469611947e-07
 157.2500000   -9.9900324517e-05   -5.7094353985e-07    2.3054449471e-04    4.6209354203e-10
 157.5000000   -1.6543004205e-04   -4.6173148915e-07    2.3398756159e-04    5.9529494061e-07
 157.7500000   -2.2328215564e-04   -2.6223788152e-07    2.2163340893e-04    9.6333590835e-07
 158.0000000   -2.6854021004e-04   -8.2103213318e-09    1.9449371225e-04    1.0330520052e-06
 158.2500000   -2.9712310275e-04    2.5293508113e-07    1.5481987984e-04    8.2936421895e-07
 158.5000000   -3.0614068724e-04    4.6999353759e-07    1.0600324196e-04    4.6189450001e-07
 158.7500000   -2.9416327223e-04    5.9754725203e-07    5.2283277953e-05    8.2898285548e-08
 159.0000000   -2.6138941016e-04    6.0556768494e-07   -1.7443686310e-06   -1.6977953092e-07
 159.2500000   -2.0969688515e-04    4.8681994554e-07   -5.1750306376e-05   -2.2254326993e-07
 159.5000000   -1.4256106683e-04    2.5991338120e-07   -9.4288424299e-05   -8.8874122091e-08
 159.7500000   -6.4827318893e-05   -3.3304325763e-08   -1.2724845611e-04    1.4353433044e-07
 160.0000000    1.7665837055e-05   -3.3585319503e-07   -1.5001888727e-04    3.5488318725e-07
 160.2500000    9.8596929177e-05   -5.8747976103e-07   -1.6331685974e-04    4.4585858648e-07
 160.5000000    1.7176343311e-04   -7.3737491272e-07   -1.6874216654e-04    3.7804181413e-07
 160.7500000    2.3170782915e-04   -7.5459031207e-07   -1.6819395627e-04    1.8558697440e-07
 161.0000000    2.7428317499e-04   -6.3371208474e-07   -1.6332157909e-04   -4.5294180838e-08
 161.2500000    2.9707270517e-04   -3.9478787011e-07   -1.5515521701e-04   -2.1850548157e-07
 161.5000000    2.9959640383e-04   -7.8126048220e-08   -1.4399079353e-04   -2.7261148574e-07
 161.7500000    2.8327198896e-04    2.6417962652e-07   -1.2951678210e-04   -2.0839757415e-07
 162.0000000    2.5113978585e-04    5.7768163776e-07   -1.1110054204e-04   -8.8149473408e-08
 162.2500000    2.0739990838e-04    8.1399064589e-07   -8.8120906875e-05   -7.6274036358e-09
 162.5000000    1.5683714970e-04    9.3704642097e-07   -6.0246219322e-05   -5.2887236774e-08
 162.7500000    1.0421971329e-04    9.2702572537e-07   -2.7600269918e-05   -2.5981345533e-07
 163.0000000    5.3753118924e-05    7.8220742665e-07    9.1891610115e-06   -5.9265267468e-07
 163.2500000    8.6545143197e-06    5.1915281983e-07    4.9024324807e-05   -9.5010488481e-07
 163.5000000   -2.9109470546e-05    1.7124753764e-07    9.0403742151e-05   -1.1969658582e-06
 163.7500000   -5.8901699438e-05   -2.1466807655e-07    1.3148054584e-04   -1.2099866841e-06
 164.0000000   -8.1312575082e-05   -5.8385853946e-07    1.7010001748e-04   -9.2179950416e-07
 164.2500000   -9.7898014737e-05   -8.8129058271e-07    2.0383367477e-04   -3.4786183622e-07
 164.5000000   -1.1079315363e-04   -1.0603895449e-06    2.3004711170e-04    4.1238925690e-07
 164.7500000   -1.2224920243e-04   -1.0913792770e-06    2.4603980251e-04    1.2001176337e-06
 165.0000000   -1.3414989023e-04   -9.6731051942e-07    2.4927662518e-04    1.8390707773e-06
 165.2500000   -1.4757047421e-04   -7.0614865599e-07    2.3769994841e-04    2.1816774999e-06
 165.5000000   -1.6244515961e-04   -3.4812084744e-07    2.1007926436e-04    2.1456905574e-06
 165.7500000   -1.7740507469e-04    5.1324154612e-08    1.6633437558e-04    1.7318256316e-06
 166.0000000   -1.8983507532e-04    4.3147497711e-07    1.0776487058e-04    1.0193961281e-06
 166.2500000   -1.9617125083e-04    7.3704206725e-07    3.7133168301e-05    1.4359888590e-07
 166.5000000   -1.9242314790e-04    9.2726007276e-07   -4.1425295435e-05   -7.3728546051e-07
 166.7500000   -1.7486110299e-04    9.8161618685e-07   -1.2266233168e-04   -1.4751385534e-06
 167.0000000   -1.4076918214e-04    9.0137236540e-07   -2.0062170434e-04   -1.9578452578e-06
 167.2500000   -8.9138693682e-05    7.0713291698e-07   -2.6914751411e-04   -2.1236781579e-06
 167.5000000   -2.1174212548e-05    4.3357443139e-07   -3.2244838863e-04   -1.9642949764e-06
 167.7500000    5.9493712969e-05    1.2286227595e-07   -3.5566608042e-04   -1.5193102760e-06
 168.0000000    1.4695113008e-04   -1.8182590375e-07   -3.6539341979e-04   -8.6623858284e-07
 168.2500000    2.3350371311e-04   -4.4172303697e-07   -3.5008247574e-04   -1.0855977826e-07
 168.5000000    3.1048688211e-04   -6.2647674265e-07   -3.1028320626e-04    6.3724251469e-07
 168.7500000    3.6927978789e-04   -7.1680188211e-07   -2.4866224104e-04    1.2562098521e-06
 169.0000000    4.0238663023e-04   -7.0599140897e-07   -1.6977585272e-04    1.6514296332e-06
 169.2500000    4.0443627172e-04   -6.0038000494e-07   -7.9610329062e-05    1.7612707933e-06
 169.5000000    3.7296027309e-04   -4.1864304959e-07    1.5050926692e-05    1.5737213507e-06
 169.7500000    3.0883828504e-04   -1.8970079729e-07    1.0733485634e-04    1.1327807162e-06
 170.0000000    2.1634383260e-04    5.0897139785e-08    1.9094396531e-04    5.3262644610e-07
 170.2500000    1.0277675344e-04    2.6592009246e-07    2.6067449991e-04   -1.0148786543e-07
 170.5000000   -2.2276433114e-05    4.2215594802e-07    3.1272327179e-04   -6.4200011964e-07
 170.7500000   -1.4796372663e-04    4.9596182009e-07    3.4477523693e-04   -9.8979877336e-07
 171.0000000   -2.6334319785e-04    4.7763948559e-07    3.5591718751e-04   -1.0977611601e-06
 171.2500000   -3.5856626929e-04    3.7371053130e-07    3.4645514842e-04   -9.7976976931e-07
 171.5000000   -4.2592221327e-04    2.0646342427e-07    3.1771484132e-04   -7.0263596437e-07
 171.7500000   -4.6061643351e-04    1.0577816301e-08    2.7187854600e-04   -3.6401111089e-07
 172.0000000   -4.6119016881e-04   -1.7285762937e-07    2.1187100165e-04   -6.3676885017e-08
 172.2500000   -4.2953559634e-04   -3.0408617389e-07    1.4126932778e-04    1.2297589536e-07
 172.5000000   -3.7051216778e-04   -3.5286154417e-07    6.4192126946e-05    1.6215890518e-07
 172.7500000   -2.9122123289e-04   -3.0543823674e-07   -1.4872751644e-05    6.6186379077e-08
 173.0000000   -2.0004049382e-04   -1.6873721500e-07   -9.1317853350e-05   -1.1408078607e-07
 173.2500000   -1.0555190316e-04    2.9574418727e-08   -1.6072635892e-04   -3.0524741768e-07
 173.5000000   -1.5511444047e-05    2.4559095656e-07   -2.1919891396e-04   -4.3105351469e-07
 173.7500000    6.3996467939e-05    4.2774252397e-07   -2.6364214632e-04   -4.3119610786e-07
 174.0000000    1.2910427522e-04    5.2786671471e-07   -2.9197257198e-04   -2.7586203548e-07
 174.2500000    1.7833651014e-04    5.1241826829e-07   -3.0321270529e-04    2.6303121641e-08
 174.5000000    2.1240388420e-04    3.7118390177e-07   -2.9748338705e-04    4.2805270215e-07
 174.7500000    2.3366724418e-04    1.2125285689e-07   -2.7591657448e-04    8.5149065905e-07
 175.0000000    2.4537701348e-04   -1.9500112655e-07   -2.4051928798e-04    1.2031607505e-06
 175.2500000    2.5083061310e-04   -5.1776541685e-07   -1.9401219971e-04    1.3938343785e-06
 175.5000000    2.5260227341e-04   -7.8185821662e-07   -1.3965192261e-04    1.3591459181e-06
 175.7500000    2.5198412887e-04   -9.3033968094e-07   -8.1033621980e-05    1.0764430148e-06
 176.0000000    2.4873735761e-04   -9.2657832477e-07   -2.1867409688e-05    5.7356019416e-07
 176.2500000    2.4119481536e-04   -7.6207560303e-07    3.4270018928e-05   -7.3183134117e-08
 176.5000000    2.2669246759e-04   -4.5841246062e-07    8.4191967118e-05   -7.5196299338e-07
 176.7500000    2.0224711860e-04   -6.3097669840e-08    1.2533557831e-04   -1.3369220252e-06
 177.0000000    1.6535255393e-04    3.5953407600e-07    1.5593575729e-04   -1.7135495810e-06
 177.2500000    1.1474280893e-04    7.4025852877e-07    1.7510797726e-04   -1.8024630232e-06
 177.5000000    5.0974000245e-05    1.0172447116e-06    1.8282604602e-04   -1.5765023941e-06
 177.7500000   -2.3294757363e-05    1.1464170922e-06    1.7980426714e-04   -1.0675959400e-06
 178.0000000   -1.0338934609e-04    1.1082752213e-06    1.6731554151e-04   -3.6204755487e-07
 178.2500000   -1.8307977247e-04    9.1037293552e-07    1.4699073845e-04    4.1480015386e-07
 178.5000000   -2.5534404198e-04    5.8543499256e-07    1.2064546032e-04    1.1216046833e-06
 178.7500000   -3.1331215543e-04    1.8568298235e-07    9.0167292205e-05    1.6274856354e-06
 179.0000000   -3.5122982431e-04   -2.2566748634e-07    5.7473263171e-05    1.8370174708e-06
 179.2500000   -3.6527635377e-04   -5.8453142652e-07    2.4520682357e-05    1.7090327922e-06
 179.5000000   -3.5409830177e-04   -8.3632001610e-07   -6.6665416218e-06    1.2654730680e-06
 179.7500000   -3.1897430294e-04   -9.4503883459e-07   -3.4002110691e-05    5.8821291608e-07
 180.0000000   -2.6359508278e-04   -8.9958794920e-07   -5.5409978414e-05   -1.9596875591e-07
 180.2500000   -1.9351139561e-04   -7.1593442058e-07   -6.8981173705e-05   -9.3965025516e-07
 180.5000000   -1.1535723135e-04   -4.3436583885e-07   -7.3201417211e-05   -1.5035340705e-06
 180.7500000   -3.5986183769e-05   -1.1192242485e-07   -6.7209310687e-05   -1.7838139347e-06
 181.0000000    3.8338501426e-05    1.8879916356e-07   -5.1028677520e-05   -1.7324011052e-06
 181.2500000    1.0258260554e-04    4.1226986943e-07   -2.5717574634e-05   -1.3658117651e-06
 181.5000000    1.5333203668e-04    5.2131299216e-07    6.6097100059e-06   -7.6103369035e-07
 181.7500000    1.8890992324e-04    5.0442049509e-07    4.2907215054e-05   -3.9483527459e-08
 182.0000000    2.0924176541e-04    3.7735784004e-07    7.9460221402e-05    6.5747290629e-07
 182.2500000    2.1552951472e-04    1.7872448818e-07    1.1225373494e-04    1.1964976544e-06
 182.5000000    2.0981909816e-04   -3.9350318345e-08    1.3739715822e-04    1.4783699639e-06
 182.7500000    1.9455225628e-04   -2.2304690917e-07    1.5154937801e-04    1.4572660882e-06
 183.0000000    1.7218360754e-04   -3.2843802940e-07    1.5229185557e-04    1.1495103349e-06
 183.2500000    1.4492103127e-04   -3.3032583593e-07    1.3840812828e-04    6.2989353753e-07
 183.5000000    1.1461688390e-04   -2.2673124670e-07    1.1004325483e-04    1.5948679986e-08
 183.7500000    8.2804978915e-05   -3.8568548756e-08    6.8732846516e-05   -5.5693996497e-07
 184.0000000    5.0849182618e-05    1.9493050958e-07    1.7305523563e-05   -9.6455145706e-07
 184.2500000    2.0148462868e-05    4.2379205265e-07   -4.0327216723e-05   -1.1207134954e-06
 184.5000000   -7.6666411153e-06    5.9635424650e-07   -9.9474466855e-05   -9.9604161817e-07
 184.7500000   -3.0608569031e-05    6.6835093768e-07   -1.5504217347e-04   -6.2427110711e-07
 185.0000000   -4.6326258064e-05    6.1082761208e-07   -2.0196166735e-04   -9.4759449771e-08
 185.2500000   -5.2241546765e-05    4.1597056219e-07   -2.3564769705e-04    4.6712491323e-07
 185.5000000   -4.5822788280e-05    1.0014433100e-07   -2.5245620921e-04    9.2739124507e-07
 185.7500000   -2.4960018038e-05   -2.9641003220e-07   -2.5010089592e-04    1.1727117885e-06
 186.0000000    1.1618665351e-05   -7.1357731999e-07   -2.2797637062e-04    1.1354534835e-06
 186.2500000    6.3964065440e-05   -1.0791050597e-06   -1.8733165836e-04    8.0922588868e-07
 186.5000000    1.3063106513e-04   -1.3195689842e-06   -1.3124678534e-04    2.5160239239e-07
 186.7500000    2.0857262092e-04   -1.3733388507e-06   -6.4389708705e-05   -4.2676546161e-07
 187.0000000    2.9323686249e-04   -1.2035662697e-06    7.4334408160e-06   -1.0845752882e-06
 187.2500000    3.7886857933e-04   -8.0868272710e-07    7.7884058630e-05   -1.5791975144e-06
 187.5000000    4.5898324819e-04   -2.2783186371e-07    1.4077280455e-04   -1.7965835987e-06
 187.7500000    5.2695468109e-04    4.6077723189e-07    1.9072464539e-04   -1.6752322853e-06
 188.0000000    5.7664058991e-04    1.1494332920e-06    2.2373985922e-04   -1.2190897161e-06
 188.2500000    6.0296543297e-04    1.7176521328e-06    2.3758337992e-04   -4.9692074135e-07
 188.5000000    6.0238621406e-04    2.0536561217e-06    2.3196205617e-04    3.7117695115e-07
 188.7500000    5.7318257585e-04    2.0768279473e-06    2.0847773693e-04    1.2367406577e-06
 189.0000000    5.1553532574e-04    1.7566441267e-06    1.7036991756e-04    1.9504002941e-06
 189.2500000    4.3138517838e-04    1.1237428387e-06    1.2208382438e-04    2.3884951162e-06
 189.5000000    3.2409342281e-04    2.6987733697e-07    6.8718020213e-05    2.4742231321e-06
 189.7500000    1.9795511334e-04   -6.6454162811e-07    1.5418684595e-05    2.1900164596e-06
 190.0000000    5.7639172723e-05   -1.5140860845e-06   -3.3206385610e-05    1.5794116021e-06
 190.2500000   -9.2355722705e-05   -2.1192840588e-06   -7.3584187910e-05    7.3834530805e-07
 190.5000000   -2.4813874229e-04   -2.3589721454e-06   -1.0352563721e-04   -2.0250207660e-07
 190.7500000   -4.0667947352e-04   -2.1771074177e-06   -1.2238832627e-04   -1.1010925671e-06
 191.0000000   -5.6582249790e-04   -1.5977140942e-06   -1.3103524778e-04   -1.8287136019e-06
 191.2500000   -7.2404710020e-04   -7.2384362273e-07   -1.3159318578e-04   -2.2911303547e-06
 191.5000000   -8.7999768854e-04    2.8018055818e-07   -1.2703505941e-04   -2.4421111655e-06
 191.7500000   -1.0318541120e-03    1.2201777985e-06   -1.2063126851e-04   -2.2870489487e-06
 192.0000000   -1.1766499118e-03    1.9109024487e-06   -1.1533652358e-04   -1.8768198654e-06
 192.2500000   -1.3096741165e-03    2.2140790949e-06   -1.1319839796e-04   -1.2942632554e-06
 192.5000000   -1.4241019123e-03    2.0675246898e-06   -1.1488612166e-04   -6.3700612666e-07
 192.7500000   -1.5109858640e-03    1.4990068449e-06   -1.1943572631e-04   -4.5749897279e-10
 193.0000000   -1.5596995918e-03    6.2169701784e-07   -1.2428511877e-04    5.3614304350e-07
 193.2500000   -1.5588616139e-03   -3.8802392919e-07   -1.2562956287e-04    9.1913203618e-07
 193.5000000   -1.4976855971e-03   -1.3259045233e-06   -1.1907041665e-04    1.1249938581e-06
 193.7500000   -1.3676167264e-03   -2.0010132700e-06   -1.0046913697e-04    1.1604395113e-06
 194.0000000   -1.1640378854e-03   -2.2742603553e-06   -6.6868144236e-05    1.0584515708e-06
 194.2500000   -8.8777991919e-04   -2.0863338566e-06   -1.7312282031e-05    8.7071642802e-07
 194.5000000   -5.4616075864e-04   -1.4694277291e-06    4.6592737669e-05    6.5707179299e-07
 194.7500000   -1.5331614490e-04   -5.4058843856e-07    1.2051373015e-04    4.7320934961e-07
 195.0000000    2.7033055490e-04    5.2168044512e-07    1.9768210578e-04    3.5870318779e-07
 195.2500000    6.9949025879e-04    1.5125819205e-06    2.6963265080e-04    3.2804362736e-07
 195.5000000    1.1062123991e-03    2.2408029496e-06    3.2729624886e-04    3.6727964281e-07
 195.7500000    1.4626275131e-03    2.5650935603e-06    3.6228652410e-04    4.3786955705e-07
 196.0000000    1.7438808541e-03    2.4207243297e-06    3.6818002364e-04    4.8753364518e-07
 196.2500000    1.9308586943e-03    1.8310582330e-06    3.4158393071e-04    4.6578065057e-07
 196.5000000    2.0123223664e-03    9.0242091792e-07    2.8281510283e-04    3.4004737530e-07
 196.7500000    1.9861424245e-03   -1.9639315694e-07    1.9607326655e-04    1.0772314254e-07
 197.0000000    1.8594537272e-03   -1.2658633511e-06    8.9068304581e-05   -1.9987710523e-07
 197.2500000    1.6477092649e-03   -2.1126977524e-06   -2.7856257049e-05   -5.2336184711e-07
 197.5000000    1.3727691130e-03   -2.5851984755e-06   -1.4298663549e-04   -7.8976838963e-07
 197.7500000    1.0602949420e-03   -2.6006945064e-06   -2.4471488268e-04   -9.3180645994e-07
 198.0000000    7.3680986824e-04   -2.1602309784e-06   -3.2302092499e-04   -9.0632409710e-07
 198.2500000    4.2681668433e-04   -1.3479936304e-06   -3.7075007384e-04   -7.0663779222e-07
 198.5000000    1.5034296432e-04   -3.1560313239e-07   -3.8450191993e-04   -3.6524531185e-07
 198.7500000   -7.8793706919e-05    7.4596615773e-07   -3.6500035701e-04    5.3631941508e-08
 199.0000000   -2.5381929969e-04    1.6418796392e-06   -3.1688929714e-04    4.6927655216e-07
 199.2500000   -3.7488585981e-04    2.2099306712e-06   -2.4798424583e-04    8.0305187277e-07
 199.5000000   -4.4808430878e-04    2.3511960061e-06   -1.6809310410e-04    9.9535184339e-07
 199.7500000   -4.8378203295e-04    2.0488515972e-06   -8.7586388045e-05    1.0168309135e-06
 200.0000000   -4.9456042925e-04    1.3711899239e-06   -1.5935309051e-05    8.7167993842e-07
